time_s,ax,ay,az,gx,gy,gz
4.74,0.1550826,9.80986,0.7833468,0.02294064,-0.01027568,0.004873462
4.76,0.1417331,9.8152,0.756224,0.02441428,0.005636945,0.002550878
4.78,0.1270984,9.826301,0.7466411,0.02050861,0.02756502,0.001790052
4.80,0.1286662,9.831571,0.773547,0.009172556,0.03836605,-0.006247138
4.82,0.1321494,9.816185,0.8090432,-0.00588269,0.03254254,-0.01212804
4.84,0.1203978,9.802375,0.8439355,-0.01416861,0.01367653,-0.01135553
4.86,0.09095424,9.808497,0.8355711,-0.01187973,-0.003383468,-0.003643555
4.88,0.05735134,9.825421,0.8399292,-0.001408545,-0.01692602,0.01073067
4.90,0.05149963,9.862547,0.8155439,0.004041381,-0.02969909,0.02521275
4.92,0.06931341,9.873195,0.7998105,0.01216801,-0.03806615,0.02650754
4.94,0.07527401,9.839061,0.8148916,0.0179044,-0.04335823,0.01626435
4.96,0.07957777,9.771832,0.8388136,0.00890711,-0.05557539,0.0007279712
4.98,0.07327958,9.803894,0.7917165,-0.008243552,-0.06665549,-0.004051381
5.00,0.0504021,9.835731,0.7280954,-0.02541179,-0.07066463,0.003258154
5.02,0.03786813,9.800626,0.7037495,-0.02304086,-0.06474438,0.02189324
5.04,0.04334113,9.77677,0.7082453,0.001167976,-0.05137148,0.03162865
5.06,0.05164775,9.77081,0.7071121,0.02790602,-0.03673065,0.03923905
5.08,0.04182379,9.789217,0.7173358,0.03195445,-0.02611987,0.02921045
5.10,0.04393228,9.817425,0.7100781,0.01893713,-0.02373359,0.01318884
5.12,0.02775781,9.850938,0.7279832,0.007221691,-0.01665163,0.003038104
5.14,0.008459494,9.836935,0.7291399,-0.004389022,-0.008221127,0.00251101
5.16,0.008733311,9.812413,0.7230479,-0.005969886,-0.004096541,0.006812614
5.18,0.01767044,9.77846,0.7440893,-0.0005250984,-0.004642144,0.008705473
5.20,0.05348342,9.773594,0.7500438,0.01261965,-0.008557724,0.009478733
5.22,0.04744718,9.806534,0.7466146,0.02176432,-0.01089096,0.008985471
5.24,0.03359672,9.816397,0.7396135,0.0299943,-0.004849197,0.004419691
5.26,0.05095361,9.810321,0.7462918,0.02941413,0.0003812416,-0.0009077276
5.28,0.04544497,9.80254,0.7612529,0.02212495,0.005688083,-0.00790293
5.30,0.0485853,9.821788,0.7654349,0.01190377,0.01005051,-0.009735529
5.32,0.03778557,9.824641,0.7608854,0.006461047,0.01210239,-0.01265942
5.34,0.05290978,9.827267,0.765065,0.007248792,0.01340391,-0.008015474
5.36,0.04236808,9.827128,0.741114,0.0129418,0.02388937,0.0004913972
5.38,0.03707674,9.787685,0.7374012,0.01888491,0.03932678,-0.003685555
5.40,0.04672999,9.776904,0.7476545,0.01577646,0.0476085,-0.0157269
5.42,0.07629678,9.768829,0.7566599,0.01095719,0.0550451,-0.02691526
5.44,0.07410704,9.765137,0.7726659,0.005620687,0.06527567,-0.03454431
5.46,0.06197898,9.751846,0.7789143,0.005088053,0.07480934,-0.03604588
5.48,0.07179523,9.709213,0.7792916,0.001293583,0.07625452,-0.032576
5.50,0.1060687,9.708652,0.8112507,0.002877589,0.07210323,-0.03345283
5.52,0.1389683,9.727809,0.8603513,0.0164156,0.05766466,-0.03190333
5.54,0.1505647,9.756481,0.862787,0.03222324,0.04598131,-0.03121033
5.56,0.1539982,9.750778,0.8932273,0.03997981,0.0320789,-0.03061448
5.58,0.1586991,9.789596,0.9311529,0.04371779,0.01509321,-0.03255138
5.60,0.1932991,9.907578,0.9289674,0.04104779,0.0003527414,-0.02315917
5.62,0.1527355,10.02781,0.9078032,0.0301436,0.008589955,-0.001542786
5.64,0.1658543,10.00256,0.894259,-0.0007865459,0.02889201,0.02317554
5.66,0.2010056,9.968364,0.8658584,-0.04274909,0.04930584,0.04088734
5.68,0.192819,9.895201,0.816579,-0.08402467,0.07409297,0.04640061
